t,acc_g
24.66,1.30E-02
24.67,-6.00E-03
24.68,-2.80E-02
24.69,-8.00E-03
24.7,3.10E-02
24.71,4.60E-02
24.72,1.40E-02
24.73,-6.00E-03
24.74,-3.10E-02
24.75,-7.60E-02
24.76,-8.00E-02
24.77,-6.60E-02
24.78,-5.10E-02
24.79,-4.20E-02
24.8,-7.00E-03
24.81,2.10E-02
24.82,5.00E-03
24.83,-1.00E-02
24.84,-7.00E-03
24.85,-7.00E-03
24.86,-1.80E-02
24.87,-3.60E-02
24.88,-1.30E-02
24.89,1.70E-02
24.9,3.90E-02
24.91,3.00E-02
24.92,3.70E-02
24.93,2.80E-02
24.94,1.70E-02
24.95,2.30E-02
24.96,3.00E-03
24.97,-3.10E-02
24.98,-4.20E-02
24.99,-3.80E-02
25,-5.30E-02
25.01,-3.50E-02
25.02,0.00E+00
25.03,1.00E-02
25.04,1.40E-02
25.05,-1.50E-02
25.06,-1.60E-02
25.07,3.70E-02
25.08,3.30E-02
25.09,2.80E-02
25.1,2.50E-02
25.11,1.50E-02
25.12,1.80E-02
25.13,2.60E-02
25.14,2.40E-02
25.15,1.80E-02
25.16,1.80E-02
25.17,5.00E-03
25.18,-4.00E-03
25.19,-1.80E-02
25.2,-9.00E-03
25.21,2.10E-02
25.22,2.20E-02
25.23,-2.80E-02
25.24,-7.70E-02
25.25,-4.30E-02
25.26,2.10E-02
25.27,3.60E-02
25.28,2.70E-02
25.29,3.50E-02
25.3,-1.00E-03
25.31,-2.80E-02
25.32,-5.00E-03
25.33,2.00E-02
25.34,9.00E-03
25.35,4.00E-03
25.36,5.00E-03
25.37,-4.00E-03
25.38,1.30E-02
25.39,2.80E-02
25.4,2.20E-02
25.41,2.20E-02
25.42,2.60E-02
25.43,5.00E-03
25.44,0.00E+00
25.45,-3.30E-02
25.46,-3.80E-02
25.47,-3.40E-02
25.48,-3.40E-02
25.49,-1.10E-02
25.5,1.40E-02
25.51,3.00E-02
25.52,3.00E-02
25.53,3.80E-02
25.54,3.80E-02
25.55,1.20E-02
25.56,-2.20E-02
25.57,-1.00E-02
25.58,1.50E-02
25.59,1.10E-02
25.6,1.00E-03
25.61,2.00E-02
25.62,2.20E-02
25.63,1.80E-02
25.64,9.00E-03
25.65,1.30E-02
25.66,1.60E-02
25.67,2.60E-02
25.68,2.40E-02
25.69,4.00E-03
25.7,-1.60E-02
25.71,-1.50E-02
25.72,-1.50E-02
25.73,-2.30E-02
25.74,-8.00E-03
25.75,-4.70E-02
25.76,-6.10E-02
25.77,-1.90E-02
25.78,-2.00E-03
25.79,0.00E+00
25.8,1.80E-02
25.81,-1.00E-03
25.82,-8.00E-03
25.83,-1.80E-02
25.84,-3.70E-02
25.85,-2.60E-02
25.86,-2.10E-02
25.87,-1.40E-02
25.88,1.00E-03
25.89,2.10E-02
25.9,3.60E-02
25.91,2.60E-02
25.92,8.00E-03
25.93,3.00E-03
25.94,-4.70E-02
25.95,-6.40E-02
25.96,-5.20E-02
25.97,-2.30E-02
25.98,2.20E-02
25.99,2.00E-03
26,-1.50E-02
26.01,9.00E-03
26.02,2.10E-02
26.03,7.00E-03
26.04,6.00E-03
26.05,-5.00E-03
26.06,1.20E-02
26.07,-1.60E-02
26.08,-4.70E-02
26.09,-1.60E-02
26.1,-2.40E-02
26.11,-3.00E-02
26.12,-2.80E-02
26.13,-1.00E-03
26.14,-1.70E-02
26.15,-4.20E-02
26.16,-5.70E-02
26.17,-5.70E-02
26.18,-7.40E-02
26.19,-6.90E-02
26.2,-6.80E-02
26.21,-4.80E-02
26.22,-1.30E-02
26.23,-3.40E-02
26.24,-5.10E-02
26.25,-3.00E-02
26.26,-3.30E-02
26.27,-4.00E-02
26.28,-2.70E-02
26.29,-1.50E-02
26.3,1.50E-02
26.31,2.00E-03
26.32,-1.50E-02
26.33,2.30E-02
26.34,3.90E-02
26.35,3.70E-02
26.36,2.30E-02
26.37,1.90E-02
26.38,1.30E-02
26.39,3.00E-03
26.4,-4.00E-03
26.41,-2.70E-02
26.42,-4.20E-02
26.43,-4.80E-02
26.44,-2.70E-02
26.45,-5.00E-03
26.46,-2.30E-02
26.47,-2.80E-02
26.48,2.40E-02
26.49,3.90E-02
26.5,1.20E-02
26.51,1.70E-02
26.52,2.50E-02
26.53,1.10E-02
26.54,-9.00E-03
26.55,-3.10E-02
26.56,-2.60E-02
26.57,4.00E-03
26.58,2.40E-02
26.59,2.60E-02
26.6,9.00E-03
26.61,-1.10E-02
26.62,-2.80E-02
26.63,-3.70E-02
26.64,-4.80E-02
26.65,-5.20E-02
26.66,-2.90E-02
26.67,1.30E-02
26.68,3.20E-02
26.69,3.70E-02
26.7,3.70E-02
26.71,3.10E-02
26.72,4.00E-03
26.73,-4.00E-03
26.74,1.00E-03
26.75,9.00E-03
26.76,2.80E-02
26.77,3.00E-02
26.78,3.90E-02
26.79,3.60E-02
26.8,4.90E-02
26.81,6.80E-02
26.82,5.90E-02
26.83,2.60E-02
26.84,-2.00E-03
26.85,-1.30E-02
26.86,-1.00E-02
26.87,-1.30E-02
26.88,-2.50E-02
26.89,-2.90E-02
26.9,-1.80E-02
26.91,-6.00E-03
26.92,-1.40E-02
26.93,-2.70E-02
26.94,-2.30E-02
26.95,-1.70E-02
26.96,-7.00E-03
26.97,-6.00E-03
26.98,-8.00E-03
26.99,-6.00E-03
27,-1.00E-03
27.01,-3.00E-03
27.02,-1.00E-03
27.03,9.00E-03
27.04,6.00E-03
27.05,-1.20E-02
27.06,-2.10E-02
27.07,-2.30E-02
27.08,-2.00E-02
27.09,-1.90E-02
27.1,-1.60E-02
27.11,-1.80E-02
27.12,-1.90E-02
27.13,-1.60E-02
27.14,-3.00E-03
27.15,1.10E-02
27.16,0.00E+00
27.17,-1.30E-02
27.18,-8.00E-03
27.19,5.00E-03
27.2,7.00E-03
27.21,-5.00E-03
27.22,-4.00E-03
27.23,7.00E-03
27.24,1.40E-02
27.25,2.00E-02
27.26,1.90E-02
27.27,1.10E-02
27.28,2.00E-03
27.29,7.00E-03
27.3,2.00E-02
27.31,3.00E-02
27.32,2.70E-02
27.33,2.00E-02
27.34,1.80E-02
27.35,2.20E-02
27.36,1.60E-02
27.37,4.00E-03
27.38,-3.00E-03
27.39,-4.00E-03
27.4,-7.00E-03
27.41,-1.00E-02
27.42,-1.10E-02
27.43,-9.00E-03
27.44,-7.00E-03
27.45,-5.00E-03
27.46,-7.00E-03
27.47,-1.70E-02
27.48,-2.40E-02
27.49,-2.20E-02
27.5,-1.30E-02
27.51,0.00E+00
27.52,1.30E-02
27.53,1.30E-02
27.54,2.00E-03
27.55,-1.20E-02
27.56,-2.10E-02
27.57,-2.10E-02
27.58,-2.30E-02
27.59,-2.70E-02
27.6,-2.30E-02
27.61,-1.20E-02
27.62,-1.00E-03
27.63,-1.00E-03
27.64,-3.00E-03
27.65,-6.00E-03
27.66,-9.00E-03
27.67,-8.00E-03
27.68,-6.00E-03
27.69,-2.00E-03
27.7,1.00E-03
27.71,1.00E-03
27.72,1.00E-03
27.73,-1.00E-03
27.74,-1.00E-03
27.75,-5.00E-03
27.76,-1.60E-02
27.77,-2.40E-02
27.78,-3.60E-02
27.79,-5.00E-02
27.8,-5.00E-02
27.81,-4.00E-02
27.82,-2.60E-02
27.83,-2.00E-03
27.84,-1.00E-03
27.85,-1.70E-02
27.86,-7.00E-03
27.87,-4.00E-03
27.88,-3.10E-02
27.89,-4.60E-02
27.9,-1.30E-02
27.91,1.20E-02
27.92,5.00E-03
27.93,1.10E-02
27.94,1.90E-02
27.95,4.00E-03
27.96,-3.00E-03
27.97,1.00E-03
27.98,-7.00E-03
27.99,-1.90E-02
28,-2.20E-02
28.01,-1.00E-02
28.02,1.80E-02
28.03,2.70E-02
28.04,1.80E-02
28.05,1.50E-02
28.06,1.50E-02
28.07,4.00E-03
28.08,-1.10E-02
28.09,-1.50E-02
28.1,0.00E+00
28.11,7.00E-03
28.12,1.10E-02
28.13,1.50E-02
28.14,1.30E-02
28.15,6.00E-03
28.16,-1.00E-03
28.17,6.00E-03
28.18,2.00E-03
28.19,5.00E-03
28.2,2.10E-02
28.21,2.80E-02
28.22,1.00E-02
28.23,-1.50E-02
28.24,-1.50E-02
28.25,1.10E-02
28.26,-5.00E-03
28.27,-4.90E-02
28.28,-5.20E-02
28.29,-1.80E-02
28.3,2.00E-03
28.31,-7.00E-03
28.32,-3.00E-02
28.33,-1.00E-02
28.34,5.90E-02
28.35,7.30E-02
28.36,-8.00E-03
28.37,-6.50E-02
28.38,-6.20E-02
28.39,-1.90E-02
28.4,2.10E-02
28.41,3.20E-02
28.42,5.00E-03
28.43,-1.80E-02
28.44,-2.90E-02
28.45,-1.50E-02
28.46,6.00E-03
28.47,-1.30E-02
28.48,-5.70E-02
28.49,-5.20E-02
28.5,1.00E-03
28.51,3.20E-02
28.52,-2.00E-03
28.53,-4.10E-02
28.54,-3.00E-03
28.55,7.50E-02
28.56,1.10E-01
28.57,5.30E-02
28.58,-2.40E-02
28.59,-2.40E-02
28.6,2.60E-02
28.61,3.90E-02
28.62,6.00E-03
28.63,-5.00E-03
28.64,1.40E-02
28.65,-5.00E-03
28.66,-3.60E-02
28.67,-1.90E-02
28.68,4.00E-02
28.69,4.70E-02
28.7,8.00E-03
28.71,-2.30E-02
28.72,-3.00E-02
28.73,-3.00E-02
28.74,3.00E-03
28.75,2.70E-02
28.76,3.10E-02
28.77,6.00E-03
28.78,-4.10E-02
28.79,-5.80E-02
28.8,-2.00E-02
28.81,4.60E-02
28.82,8.00E-02
28.83,7.00E-02
28.84,2.50E-02
28.85,-1.30E-02
28.86,-2.30E-02
28.87,-3.10E-02
28.88,-3.20E-02
28.89,-3.30E-02
28.9,-5.20E-02
28.91,-6.90E-02
28.92,-4.20E-02
28.93,8.00E-03
28.94,5.20E-02
28.95,8.70E-02
28.96,8.90E-02
28.97,7.10E-02
28.98,5.70E-02
28.99,4.70E-02
29,3.30E-02
29.01,2.00E-02
29.02,1.00E-03
29.03,1.10E-02
29.04,4.10E-02
29.05,5.50E-02
29.06,3.90E-02
29.07,7.00E-03
29.08,3.00E-03
29.09,2.10E-02
29.1,1.70E-02
29.11,3.60E-02
29.12,6.70E-02
29.13,9.40E-02
29.14,1.28E-01
29.15,1.60E-01
29.16,1.74E-01
29.17,1.81E-01
29.18,1.71E-01
29.19,1.65E-01
29.2,1.74E-01
29.21,1.72E-01
29.22,1.67E-01
29.23,1.63E-01
29.24,1.74E-01
29.25,1.75E-01
29.26,1.69E-01
29.27,1.66E-01
29.28,1.51E-01
29.29,1.34E-01
29.3,1.16E-01
29.31,8.10E-02
29.32,2.80E-02
29.33,-1.70E-02
29.34,-3.10E-02
29.35,-3.00E-02
29.36,-2.10E-02
29.37,-1.20E-02
29.38,4.00E-03
29.39,2.80E-02
29.4,4.60E-02
29.41,2.50E-02
29.42,-6.60E-02
29.43,-2.50E-01
29.44,-3.61E-01
29.45,-2.31E-01
29.46,-1.89E-01
29.47,-1.23E-01
29.48,-7.30E-02
29.49,-6.40E-02
29.5,-7.90E-02
29.51,-1.82E-01
29.52,-5.90E-02
29.53,-1.38E-01
29.54,-6.40E-02
29.55,-1.20E-01
29.56,-7.10E-02
29.57,-6.60E-02
29.58,-4.60E-02
29.59,-3.80E-02
29.6,-4.30E-02
29.61,-1.60E-02
29.62,-5.00E-03
29.63,1.20E-02
29.64,-1.40E-02
29.65,-9.00E-03
29.66,1.70E-02
29.67,1.40E-02
29.68,1.20E-02
29.69,1.40E-02
29.7,1.60E-02
29.71,9.00E-03
29.72,-6.00E-03
